source_sheet,action_id,cn_name,en_name,action_category_cn,action_category_en,classjob_id,classjob_category_id,level,job_abbrs,job_names_cn,job_names_en,is_role_action,is_player_action,is_pvp
Action,114,贤者的叙事谣,Mage's Ballad,能力,Ability,23,24,30,BRD,吟游诗人,Bard,False,True,False
Action,3561,光阴神的礼赞凯歌,the Warden's Paean,能力,Ability,23,24,35,BRD,吟游诗人,Bard,False,True,False
Action,116,军神的赞美歌,Army's Paeon,能力,Ability,23,24,40,BRD,吟游诗人,Bard,False,True,False
Action,117,死亡箭雨,Rain of Death,能力,Ability,23,24,45,BRD,吟游诗人,Bard,False,True,False
Action,118,战斗之声,Battle Voice,能力,Ability,23,24,50,BRD,吟游诗人,Bard,False,True,False
Action,7404,完美音调,Pitch Perfect,能力,Ability,23,24,52,BRD,吟游诗人,Bard,False,True,False
Action,3559,放浪神的小步舞曲,the Wanderer's Minuet,能力,Ability,23,24,52,BRD,吟游诗人,Bard,False,True,False
Action,3558,九天连箭,Empyreal Arrow,能力,Ability,23,24,54,BRD,吟游诗人,Bard,False,True,False
Action,3560,伶牙俐齿,Iron Jaws,战技,Weaponskill,23,24,56,BRD,吟游诗人,Bard,False,True,False
Action,3562,侧风诱导箭,Sidewinder,能力,Ability,23,24,60,BRD,吟游诗人,Bard,False,True,False
Action,7405,行吟,Troubadour,能力,Ability,23,24,62,BRD,吟游诗人,Bard,False,True,False
Action,7406,烈毒咬箭,Caustic Bite,战技,Weaponskill,23,24,64,BRD,吟游诗人,Bard,False,True,False
Action,7407,狂风蚀箭,Stormbite,战技,Weaponskill,23,24,64,BRD,吟游诗人,Bard,False,True,False
Action,7408,大地神的抒情恋歌,Nature's Minne,能力,Ability,23,24,66,BRD,吟游诗人,Bard,False,True,False
Action,7409,辉煌箭,Refulgent Arrow,战技,Weaponskill,23,24,70,BRD,吟游诗人,Bard,False,True,False
Action,16494,影噬箭,Shadowbite,战技,Weaponskill,23,24,72,BRD,吟游诗人,Bard,False,True,False
Action,16495,爆发射击,Burst Shot,战技,Weaponskill,23,24,76,BRD,吟游诗人,Bard,False,True,False
Action,16496,绝峰箭,Apex Arrow,战技,Weaponskill,23,24,80,BRD,吟游诗人,Bard,False,True,False
Action,25783,百首龙牙箭,Ladonsbite,战技,Weaponskill,23,24,82,BRD,吟游诗人,Bard,False,True,False
Action,25784,爆破箭,Blast Arrow,战技,Weaponskill,0,24,86,BRD,吟游诗人,Bard,False,False,False
Action,25785,光明神的最终乐章,Radiant Finale,能力,Ability,23,24,90,BRD,吟游诗人,Bard,False,True,False
Action,36975,碎心箭,Heartbreak Shot,能力,Ability,23,24,92,BRD,吟游诗人,Bard,False,True,False
Action,36976,共鸣箭,Resonant Arrow,战技,Weaponskill,23,24,96,BRD,吟游诗人,Bard,False,True,False
Action,36977,光明神的返场余音,Radiant Encore,战技,Weaponskill,23,24,100,BRD,吟游诗人,Bard,False,True,False
Action,1584,净化,Purify,能力,Ability,-1,125,0,WHM;SCH;AST;SGE,白魔法师;学者;占星术士;贤者,White Mage;Scholar;Astrologian;Sage,False,True,False
Action,136,神速咏唱,Presence of Mind,能力,Ability,24,25,30,WHM,白魔法师,White Mage,False,True,False
Action,137,再生,Regen,魔法,Spell,24,25,35,WHM,白魔法师,White Mage,False,True,False
Action,37008,以太变移,Aetherial Shift,能力,Ability,24,25,40,WHM,白魔法师,White Mage,False,True,False
Action,131,愈疗,Cure III,魔法,Spell,24,25,40,WHM,白魔法师,White Mage,False,True,False
Action,139,神圣,Holy,魔法,Spell,24,25,45,WHM,白魔法师,White Mage,False,True,False
Action,140,天赐祝福,Benediction,能力,Ability,24,25,50,WHM,白魔法师,White Mage,False,True,False
Action,16531,安慰之心,Afflatus Solace,魔法,Spell,24,25,52,WHM,白魔法师,White Mage,False,True,False
Action,3569,庇护所,Asylum,能力,Ability,24,25,52,WHM,白魔法师,White Mage,False,True,False
Action,3568,垒石,Stone III,魔法,Spell,24,25,54,WHM,白魔法师,White Mage,False,True,False
Action,3571,法令,Assize,能力,Ability,24,25,56,WHM,白魔法师,White Mage,False,True,False
Action,7430,无中生有,Thin Air,能力,Ability,24,25,58,WHM,白魔法师,White Mage,False,True,False
Action,3570,神名,Tetragrammaton,能力,Ability,24,25,60,WHM,白魔法师,White Mage,False,True,False
Action,7431,崩石,Stone IV,魔法,Spell,24,25,64,WHM,白魔法师,White Mage,False,True,False
Action,7432,神祝祷,Divine Benison,能力,Ability,24,25,66,WHM,白魔法师,White Mage,False,True,False
Action,7433,全大赦,Plenary Indulgence,能力,Ability,24,25,70,WHM,白魔法师,White Mage,False,True,False
Action,16532,天辉,Dia,魔法,Spell,24,25,72,WHM,白魔法师,White Mage,False,True,False
Action,16533,闪耀,Glare,魔法,Spell,24,25,72,WHM,白魔法师,White Mage,False,True,False
Action,16535,苦难之心,Afflatus Misery,魔法,Spell,24,25,74,WHM,白魔法师,White Mage,False,True,False
Action,16534,狂喜之心,Afflatus Rapture,魔法,Spell,24,25,76,WHM,白魔法师,White Mage,False,True,False
Action,16536,节制,Temperance,能力,Ability,24,25,80,WHM,白魔法师,White Mage,False,True,False
Action,25859,闪灼,Glare III,魔法,Spell,24,25,82,WHM,白魔法师,White Mage,False,True,False
Action,25860,豪圣,Holy III,魔法,Spell,24,25,82,WHM,白魔法师,White Mage,False,True,False
Action,25861,水流幕,Aquaveil,能力,Ability,24,25,86,WHM,白魔法师,White Mage,False,True,False
Action,25862,礼仪之铃,Liturgy of the Bell,能力,Ability,24,25,90,WHM,白魔法师,White Mage,False,True,False
Action,28509,礼仪之铃,Liturgy of the Bell,能力,Ability,0,25,90,WHM,白魔法师,White Mage,False,False,False
Action,37009,闪飒,Glare IV,魔法,Spell,24,25,92,WHM,白魔法师,White Mage,False,True,False
Action,37010,医养,Medica III,魔法,Spell,24,25,96,WHM,白魔法师,White Mage,False,True,False
Action,37011,神爱抚,Divine Caress,能力,Ability,24,25,100,WHM,白魔法师,White Mage,False,True,False
Action,158,魔泉,Manafont,能力,Ability,25,26,30,BLM,黑魔法师,Black Mage,False,True,False
Action,154,冰封,Blizzard III,魔法,Spell,25,26,35,BLM,黑魔法师,Black Mage,False,True,False
Action,16506,灵极魂,Umbral Soul,魔法,Spell,25,26,35,BLM,黑魔法师,Black Mage,False,True,False
Action,159,玄冰,Freeze,魔法,Spell,25,26,40,BLM,黑魔法师,Black Mage,False,True,False
Action,153,暴雷,Thunder III,魔法,Spell,25,26,45,BLM,黑魔法师,Black Mage,False,True,False
Action,162,核爆,Flare,魔法,Spell,25,26,50,BLM,黑魔法师,Black Mage,False,True,False
Action,3573,黑魔纹,Ley Lines,能力,Ability,25,26,52,BLM,黑魔法师,Black Mage,False,True,False
Action,3576,冰澈,Blizzard IV,魔法,Spell,25,26,58,BLM,黑魔法师,Black Mage,False,True,False
Action,3577,炽炎,Fire IV,魔法,Spell,25,26,60,BLM,黑魔法师,Black Mage,False,True,False
Action,7419,魔纹步,Between the Lines,能力,Ability,25,26,62,BLM,黑魔法师,Black Mage,False,True,False
Action,7420,霹雷,Thunder IV,魔法,Spell,25,26,64,BLM,黑魔法师,Black Mage,False,True,False
Action,7421,三连咏唱,Triplecast,能力,Ability,25,26,66,BLM,黑魔法师,Black Mage,False,True,False
Action,7422,秽浊,Foul,魔法,Spell,25,26,70,BLM,黑魔法师,Black Mage,False,True,False
Action,16505,绝望,Despair,魔法,Spell,25,26,72,BLM,黑魔法师,Black Mage,False,True,False
Action,16507,异言,Xenoglossy,魔法,Spell,25,26,80,BLM,黑魔法师,Black Mage,False,True,False
Action,25795,高冰冻,High Blizzard II,魔法,Spell,25,26,82,BLM,黑魔法师,Black Mage,False,True,False
Action,25794,高烈炎,High Fire II,魔法,Spell,25,26,82,BLM,黑魔法师,Black Mage,False,True,False
Action,25796,详述,Amplifier,能力,Ability,25,26,86,BLM,黑魔法师,Black Mage,False,True,False
Action,25797,悖论,Paradox,魔法,Spell,0,26,90,BLM,黑魔法师,Black Mage,False,False,False
Action,36986,高闪雷,High Thunder,魔法,Spell,25,26,92,BLM,黑魔法师,Black Mage,False,True,False
Action,36987,高震雷,High Thunder II,魔法,Spell,25,26,92,BLM,黑魔法师,Black Mage,False,True,False
Action,36988,魔纹重置,Retrace,能力,Ability,25,26,96,BLM,黑魔法师,Black Mage,False,True,False
Action,36989,耀星,Flare Star,魔法,Spell,25,26,100,BLM,黑魔法师,Black Mage,False,True,False
Action,163,毁灭,Ruin,魔法,Spell,26,69,1,ACN,秘术师,Arcanist,False,True,False
Action,25799,守护之光,Radiant Aegis,能力,Ability,26,69,2,ACN,秘术师,Arcanist,False,True,False
Action,25841,守护之光,Radiant Aegis,能力,Ability,-1,69,2,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,25798,宝石兽召唤,Summon Carbuncle,魔法,Spell,26,69,2,ACN,秘术师,Arcanist,False,True,False
Action,16230,医术,Physick,魔法,Spell,26,69,4,ACN,秘术师,Arcanist,False,True,False
Action,25800,以太蓄能,Aethercharge,魔法,Spell,26,69,6,ACN,秘术师,Arcanist,False,True,False
Action,25883,宝石耀,Gemshine,魔法,Spell,26,69,6,ACN,秘术师,Arcanist,False,True,False
Action,25843,红宝石之辉,Glittering Ruby,魔法,Spell,-1,69,6,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,25808,红宝石毁灭,Ruby Ruin,魔法,Spell,0,69,6,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,25802,红宝石召唤,Summon Ruby,魔法,Spell,26,69,6,ACN,秘术师,Arcanist,False,True,False
Action,16508,能量吸收,Energy Drain,能力,Ability,26,69,10,ACN,秘术师,Arcanist,False,True,False
Action,181,溃烂爆发,Fester,能力,Ability,26,69,10,ACN,秘术师,Arcanist,False,True,False
Action,173,复生,Resurrection,魔法,Spell,26,68,12,ACN,秘术师,Arcanist,False,True,False
Action,25844,黄宝石之辉,Glittering Topaz,魔法,Spell,-1,69,15,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,25803,黄宝石召唤,Summon Topaz,魔法,Spell,26,69,15,ACN,秘术师,Arcanist,False,True,False
Action,25809,黄宝石毁灭,Topaz Ruin,魔法,Spell,0,69,15,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,25810,绿宝石毁灭,Emerald Ruin,魔法,Spell,0,69,22,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,25845,绿宝石之辉,Glittering Emerald,魔法,Spell,-1,69,22,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,25804,绿宝石召唤,Summon Emerald,魔法,Spell,26,69,22,ACN,秘术师,Arcanist,False,True,False
Action,25816,绿宝石迸裂,Emerald Outburst,魔法,Spell,0,69,26,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,16511,迸裂,Outburst,魔法,Spell,26,69,26,ACN,秘术师,Arcanist,False,True,False
Action,25884,宝石辉,Precious Brilliance,魔法,Spell,26,69,26,ACN,秘术师,Arcanist,False,True,False
Action,25814,红宝石迸裂,Ruby Outburst,魔法,Spell,0,69,26,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,25815,黄宝石迸裂,Topaz Outburst,魔法,Spell,0,69,26,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,25813,绿宝石毁坏,Emerald Ruin II,魔法,Spell,0,69,30,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,25811,红宝石毁坏,Ruby Ruin II,魔法,Spell,0,69,30,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,172,毁坏,Ruin II,魔法,Spell,26,69,30,ACN,秘术师,Arcanist,False,True,False
Action,25812,黄宝石毁坏,Topaz Ruin II,魔法,Spell,0,69,30,ACN;SMN,秘术师;召唤师,Arcanist;Summoner,False,False,False
Action,25846,燃火强袭,Burning Strike,魔法,Spell,-1,28,30,SMN,召唤师,Summoner,False,False,False
Action,25805,火神召唤,Summon Ifrit,魔法,Spell,27,28,30,SMN,召唤师,Summoner,False,True,False
Action,25847,碎岩,Rock Buster,魔法,Spell,-1,28,35,SMN,召唤师,Summoner,False,False,False
Action,25806,土神召唤,Summon Titan,魔法,Spell,27,28,35,SMN,召唤师,Summoner,False,True,False
Action,3578,痛苦核爆,Painflare,能力,Ability,27,28,40,SMN,召唤师,Summoner,False,True,False
Action,25848,大气风斩,Aerial Slash,魔法,Spell,-1,28,45,SMN,召唤师,Summoner,False,False,False
Action,25807,风神召唤,Summon Garuda,魔法,Spell,27,28,45,SMN,召唤师,Summoner,False,True,False
Action,25851,大气爆发,Aerial Blast,魔法,Spell,-1,28,50,SMN,召唤师,Summoner,False,False,False
Action,25850,大地之怒,Earthen Fury,魔法,Spell,-1,28,50,SMN,召唤师,Summoner,False,False,False
Action,25849,地狱之火炎,Inferno,魔法,Spell,-1,28,50,SMN,召唤师,Summoner,False,False,False
Action,16510,能量抽取,Energy Siphon,能力,Ability,27,28,52,SMN,召唤师,Summoner,False,True,False
Action,25819,绿宝石毁荡,Emerald Ruin III,魔法,Spell,0,28,54,SMN,召唤师,Summoner,False,False,False
Action,25817,红宝石毁荡,Ruby Ruin III,魔法,Spell,0,28,54,SMN,召唤师,Summoner,False,False,False
Action,3579,毁荡,Ruin III,魔法,Spell,27,28,54,SMN,召唤师,Summoner,False,True,False
Action,25818,黄宝石毁荡,Topaz Ruin III,魔法,Spell,0,28,54,SMN,召唤师,Summoner,False,False,False
Action,25821,星极核爆,Astral Flare,魔法,Spell,0,28,58,SMN,召唤师,Summoner,False,False,False
Action,25820,星极脉冲,Astral Impulse,魔法,Spell,0,28,58,SMN,召唤师,Summoner,False,False,False
Action,3581,龙神附体,Dreadwyrm Trance,魔法,Spell,27,28,58,SMN,召唤师,Summoner,False,True,False
Action,25822,星极超流,Astral Flow,魔法,Spell,27,28,60,SMN,召唤师,Summoner,False,True,False
Action,3582,死星核爆,Deathflare,能力,Ability,0,28,60,SMN,召唤师,Summoner,False,False,False
Action,7426,毁绝,Ruin IV,魔法,Spell,27,28,62,SMN,召唤师,Summoner,False,True,False
Action,25801,灼热之光,Searing Light,能力,Ability,27,28,66,SMN,召唤师,Summoner,False,True,False
Action,7449,死亡轮回,Akh Morn,能力,Ability,-1,28,70,SMN,召唤师,Summoner,False,False,False
Action,7429,龙神迸发,Enkindle Bahamut,能力,Ability,27,28,70,SMN,召唤师,Summoner,False,True,False
Action,7427,龙神召唤,Summon Bahamut,魔法,Spell,27,28,70,SMN,召唤师,Summoner,False,True,False
Action,7428,真龙波,Wyrmwave,魔法,Spell,-1,28,70,SMN,召唤师,Summoner,False,False,False
Action,25825,绿宝石之仪,Emerald Rite,魔法,Spell,0,28,72,SMN,召唤师,Summoner,False,False,False
Action,25823,红宝石之仪,Ruby Rite,魔法,Spell,0,28,72,SMN,召唤师,Summoner,False,False,False
Action,25824,黄宝石之仪,Topaz Rite,魔法,Spell,0,28,72,SMN,召唤师,Summoner,False,False,False
Action,25829,绿宝石灾祸,Emerald Disaster,魔法,Spell,0,28,74,SMN,召唤师,Summoner,False,False,False
Action,25827,红宝石灾祸,Ruby Disaster,魔法,Spell,0,28,74,SMN,召唤师,Summoner,False,False,False
Action,25828,黄宝石灾祸,Topaz Disaster,魔法,Spell,0,28,74,SMN,召唤师,Summoner,False,False,False
Action,25826,三重灾祸,Tri-disaster,魔法,Spell,27,28,74,SMN,召唤师,Summoner,False,True,False
Action,16515,炼狱之炎,Brand of Purgatory,魔法,Spell,0,28,80,SMN,召唤师,Summoner,False,False,False
Action,16516,不死鸟迸发,Enkindle Phoenix,能力,Ability,0,28,80,SMN,召唤师,Summoner,False,False,False
Action,16517,不死鸟之翼,Everlasting Flight,能力,Ability,-1,28,80,SMN,召唤师,Summoner,False,False,False
Action,16514,灵泉之炎,Fountain of Fire,魔法,Spell,0,28,80,SMN,召唤师,Summoner,False,False,False
Action,25830,苏生之炎,Rekindle,能力,Ability,0,28,80,SMN,召唤师,Summoner,False,False,False
Action,16518,天启,Revelation,能力,Ability,-1,28,80,SMN,召唤师,Summoner,False,False,False
Action,16519,赤焰,Scarlet Flame,魔法,Spell,-1,28,80,SMN,召唤师,Summoner,False,False,False
Action,25831,不死鸟召唤,Summon Phoenix,魔法,Spell,0,28,80,SMN,召唤师,Summoner,False,False,False
Action,25834,绿宝石灾变,Emerald Catastrophe,魔法,Spell,0,28,82,SMN,召唤师,Summoner,False,False,False
Action,25832,红宝石灾变,Ruby Catastrophe,魔法,Spell,0,28,82,SMN,召唤师,Summoner,False,False,False
Action,25833,黄宝石灾变,Topaz Catastrophe,魔法,Spell,0,28,82,SMN,召唤师,Summoner,False,False,False
Action,25835,深红旋风,Crimson Cyclone,魔法,Spell,0,28,86,SMN,召唤师,Summoner,False,False,False
Action,25885,深红强袭,Crimson Strike,魔法,Spell,0,28,86,SMN,召唤师,Summoner,False,False,False
Action,25836,山崩,Mountain Buster,能力,Ability,0,28,86,SMN,召唤师,Summoner,False,False,False
Action,25837,螺旋气流,Slipstream,魔法,Spell,0,28,86,SMN,召唤师,Summoner,False,False,False
Action,25854,大气爆发,Aerial Blast,魔法,Spell,-1,28,90,SMN,召唤师,Summoner,False,False,False
Action,25853,大地之怒,Earthen Fury,魔法,Spell,-1,28,90,SMN,召唤师,Summoner,False,False,False
Action,25852,地狱之火炎,Inferno,魔法,Spell,-1,28,90,SMN,召唤师,Summoner,False,False,False
Action,25840,风神召唤II,Summon Garuda II,魔法,Spell,27,28,90,SMN,召唤师,Summoner,False,True,False
Action,25838,火神召唤II,Summon Ifrit II,魔法,Spell,27,28,90,SMN,召唤师,Summoner,False,True,False
Action,25839,土神召唤II,Summon Titan II,魔法,Spell,27,28,90,SMN,召唤师,Summoner,False,True,False
Action,36990,坏死爆发,Necrotize,能力,Ability,27,28,92,SMN,召唤师,Summoner,False,True,False
Action,36991,灼热之闪,Searing Flash,能力,Ability,27,28,96,SMN,召唤师,Summoner,False,True,False
Action,36998,烈日龙神迸发,Enkindle Solar Bahamut,能力,Ability,0,28,100,SMN,召唤师,Summoner,False,False,False
Action,36999,众生离绝,Exodus,能力,Ability,-1,28,100,SMN,召唤师,Summoner,False,False,False
Action,36997,日光普照,Lux Solaris,能力,Ability,27,28,100,SMN,召唤师,Summoner,False,True,False
Action,36993,光芒,Luxwave,魔法,Spell,-1,28,100,SMN,召唤师,Summoner,False,False,False
Action,36992,烈日龙神召唤,Summon Solar Bahamut,魔法,Spell,0,28,100,SMN,召唤师,Summoner,False,False,False
Action,36996,烈日核爆,Sunflare,能力,Ability,0,28,100,SMN,召唤师,Summoner,False,False,False
Action,36995,灵极核爆,Umbral Flare,魔法,Spell,0,28,100,SMN,召唤师,Summoner,False,False,False
Action,36994,灵极脉冲,Umbral Impulse,魔法,Spell,0,28,100,SMN,召唤师,Summoner,False,False,False
Action,802,仙光的拥抱,Embrace,魔法,Spell,-1,29,1,SCH,学者,Scholar,False,False,False
Action,17869,毁灭,Ruin,魔法,Spell,28,29,1,SCH,学者,Scholar,False,True,False
Action,17864,毒菌,Bio,魔法,Spell,28,29,2,SCH,学者,Scholar,False,True,False
Action,190,医术,Physick,魔法,Spell,28,29,4,SCH,学者,Scholar,False,True,False
Action,17215,朝日召唤,Summon Eos,魔法,Spell,28,29,4,SCH,学者,Scholar,False,True,False
Action,803,仙光的低语,Whispering Dawn,能力,Ability,-1,29,20,SCH,学者,Scholar,False,False,False
Action,16537,仙光的低语,Whispering Dawn,能力,Ability,28,29,20,SCH,学者,Scholar,False,True,False
Action,17865,猛毒菌,Bio II,魔法,Spell,28,29,26,SCH,学者,Scholar,False,True,False
Action,185,鼓舞激励之策,Adloquium,魔法,Spell,28,29,30,SCH,学者,Scholar,False,True,False
Action,186,士气高扬之策,Succor,魔法,Spell,28,29,35,SCH,学者,Scholar,False,True,False
Action,17870,毁坏,Ruin II,魔法,Spell,28,29,38,SCH,学者,Scholar,False,True,False
Action,805,异想的幻光,Fey Illumination,能力,Ability,-1,29,40,SCH,学者,Scholar,False,False,False
Action,16538,异想的幻光,Fey Illumination,能力,Ability,28,29,40,SCH,学者,Scholar,False,True,False
Action,166,以太超流,Aetherflow,能力,Ability,28,29,45,SCH,学者,Scholar,False,True,False
Action,167,能量吸收,Energy Drain,能力,Ability,28,29,45,SCH,学者,Scholar,False,True,False
Action,189,生命活性法,Lustrate,能力,Ability,28,29,45,SCH,学者,Scholar,False,True,False
Action,16539,破阵法,Art of War,魔法,Spell,28,29,46,SCH,学者,Scholar,False,True,False
Action,188,野战治疗阵,Sacred Soil,能力,Ability,28,29,50,SCH,学者,Scholar,False,True,False
Action,3583,不屈不挠之策,Indomitability,能力,Ability,28,29,52,SCH,学者,Scholar,False,True,False
Action,3584,气炎法,Broil,魔法,Spell,28,29,54,SCH,学者,Scholar,False,True,False
Action,3585,展开战术,Deployment Tactics,能力,Ability,28,29,56,SCH,学者,Scholar,False,True,False
Action,3586,应急战术,Emergency Tactics,能力,Ability,28,29,58,SCH,学者,Scholar,False,True,False
Action,3587,转化,Dissipation,能力,Ability,28,29,60,SCH,学者,Scholar,False,True,False
Action,7434,深谋远虑之策,Excogitation,能力,Ability,28,29,62,SCH,学者,Scholar,False,True,False
Action,7435,魔炎法,Broil II,魔法,Spell,28,29,64,SCH,学者,Scholar,False,True,False
Action,7436,连环计,Chain Stratagem,能力,Ability,28,29,66,SCH,学者,Scholar,False,True,False
Action,7437,以太契约,Aetherpact,能力,Ability,28,29,70,SCH,学者,Scholar,False,True,False
Action,7869,融光解除,Dissolve Union,能力,Ability,0,29,70,SCH,学者,Scholar,False,False,False
Action,7438,异想的融光,Fey Union,能力,Ability,-1,29,70,SCH,学者,Scholar,False,False,False
Action,16540,蛊毒法,Biolysis,魔法,Spell,28,29,72,SCH,学者,Scholar,False,True,False
Action,16541,死炎法,Broil III,魔法,Spell,28,29,72,SCH,学者,Scholar,False,True,False
Action,16542,秘策,Recitation,能力,Ability,28,29,74,SCH,学者,Scholar,False,True,False
Action,16543,异想的祥光,Fey Blessing,能力,Ability,28,29,76,SCH,学者,Scholar,False,True,False
Action,16544,异想的祥光,Fey Blessing,能力,Ability,-1,29,76,SCH,学者,Scholar,False,False,False
Action,16550,天使的低语,Angel's Whisper,能力,Ability,-1,29,80,SCH,学者,Scholar,False,False,False
Action,16546,慰藉,Consolation,能力,Ability,28,29,80,SCH,学者,Scholar,False,True,False
Action,16547,慰藉,Consolation,能力,Ability,-1,29,80,SCH,学者,Scholar,False,False,False
Action,16551,炽天的幻光,Seraphic Illumination,能力,Ability,-1,29,80,SCH,学者,Scholar,False,False,False
Action,16548,炽天的幕帘,Seraphic Veil,魔法,Spell,-1,29,80,SCH,学者,Scholar,False,False,False
Action,16545,炽天召唤,Summon Seraph,能力,Ability,28,29,80,SCH,学者,Scholar,False,True,False
Action,25866,裂阵法,Art of War II,魔法,Spell,28,29,82,SCH,学者,Scholar,False,True,False
Action,25865,极炎法,Broil IV,魔法,Spell,28,29,82,SCH,学者,Scholar,False,True,False
Action,25867,生命回生法,Protraction,能力,Ability,28,29,86,SCH,学者,Scholar,False,True,False
Action,25868,疾风怒涛之计,Expedient,能力,Ability,28,29,90,SCH,学者,Scholar,False,True,False
Action,37012,埋伏之毒,Baneful Impaction,能力,Ability,28,29,92,SCH,学者,Scholar,False,True,False
Action,37013,意气轩昂之策,Concitation,魔法,Spell,28,29,96,SCH,学者,Scholar,False,True,False
Action,37016,降临之章,Accession,魔法,Spell,0,29,100,SCH,学者,Scholar,False,False,False
Action,37037,应急战术,Emergency Tactics,能力,Ability,0,29,100,SCH,学者,Scholar,False,True,False
Action,37015,显灵之章,Manifestation,魔法,Spell,0,29,100,SCH,学者,Scholar,False,False,False
Action,37014,炽天附体,Seraphism,能力,Ability,28,29,100,SCH,学者,Scholar,False,True,False
Action,2240,双刃旋,Spinning Edge,战技,Weaponskill,29,93,1,ROG,双剑师,Rogue,False,True,False
Action,2241,残影,Shade Shift,能力,Ability,29,93,2,ROG,双剑师,Rogue,False,True,False
Action,2242,绝风,Gust Slash,战技,Weaponskill,29,93,4,ROG,双剑师,Rogue,False,True,False
Action,2245,隐遁,Hide,能力,Ability,29,93,10,ROG,双剑师,Rogue,False,True,False
Action,2248,夺取,Mug,能力,Ability,29,93,15,ROG,双剑师,Rogue,False,True,False
Action,2247,飞刀,Throwing Dagger,战技,Weaponskill,29,93,15,ROG,双剑师,Rogue,False,True,False
Action,2258,攻其不备,Trick Attack,能力,Ability,29,93,18,ROG,双剑师,Rogue,False,True,False
Action,2255,旋风刃,Aeolian Edge,战技,Weaponskill,29,93,26,ROG,双剑师,Rogue,False,True,False
Action,2254,血雨飞花,Death Blossom,战技,Weaponskill,29,93,38,ROG,双剑师,Rogue,False,True,False
Action,2265,风魔手里剑,Fuma Shuriken,能力,Ability,0,92,30,NIN,忍者,Ninja,False,False,False
Action,18873,风魔手里剑,Fuma Shuriken,能力,Ability,0,92,30,NIN,忍者,Ninja,False,False,False
Action,18874,风魔手里剑,Fuma Shuriken,能力,Ability,0,92,30,NIN,忍者,Ninja,False,False,False
Action,18875,风魔手里剑,Fuma Shuriken,能力,Ability,0,92,30,NIN,忍者,Ninja,False,False,False
Action,2260,忍术,Ninjutsu,能力,Ability,30,92,30,NIN,忍者,Ninja,False,True,False
Action,2272,通灵之术,Rabbit Medium,能力,Ability,0,92,30,NIN,忍者,Ninja,False,False,False
Action,2259,天之印,Ten,能力,Ability,30,92,30,NIN,忍者,Ninja,False,True,False
Action,18805,天之印,Ten,能力,Ability,0,92,30,NIN,忍者,Ninja,False,False,False
Action,2261,地之印,Chi,能力,Ability,30,92,35,NIN,忍者,Ninja,False,True,False
Action,18806,地之印,Chi,能力,Ability,0,92,35,NIN,忍者,Ninja,False,False,False
Action,2266,火遁之术,Katon,能力,Ability,0,92,35,NIN,忍者,Ninja,False,False,False
Action,18876,火遁之术,Katon,能力,Ability,0,92,35,NIN,忍者,Ninja,False,False,False
Action,2267,雷遁之术,Raiton,能力,Ability,0,92,35,NIN,忍者,Ninja,False,False,False
Action,18877,雷遁之术,Raiton,能力,Ability,0,92,35,NIN,忍者,Ninja,False,False,False
Action,2246,断绝,Assassinate,能力,Ability,30,92,40,NIN,忍者,Ninja,False,True,False
Action,2262,缩地,Shukuchi,能力,Ability,30,92,40,NIN,忍者,Ninja,False,True,False
Action,2270,土遁之术,Doton,能力,Ability,0,92,45,NIN,忍者,Ninja,False,False,False
Action,18880,土遁之术,Doton,能力,Ability,0,92,45,NIN,忍者,Ninja,False,False,False
Action,2269,风遁之术,Huton,能力,Ability,0,92,45,NIN,忍者,Ninja,False,False,False
Action,18879,风遁之术,Huton,能力,Ability,0,92,45,NIN,忍者,Ninja,False,False,False
Action,2268,冰遁之术,Hyoton,能力,Ability,0,92,45,NIN,忍者,Ninja,False,False,False
Action,18878,冰遁之术,Hyoton,能力,Ability,0,92,45,NIN,忍者,Ninja,False,False,False
Action,2263,人之印,Jin,能力,Ability,30,92,45,NIN,忍者,Ninja,False,True,False
Action,18807,人之印,Jin,能力,Ability,0,92,45,NIN,忍者,Ninja,False,False,False
Action,2271,水遁之术,Suiton,能力,Ability,0,92,45,NIN,忍者,Ninja,False,False,False
Action,18881,水遁之术,Suiton,能力,Ability,0,92,45,NIN,忍者,Ninja,False,False,False
Action,2264,生杀予夺,Kassatsu,能力,Ability,30,92,50,NIN,忍者,Ninja,False,True,False
Action,16488,八卦无刃杀,Hakke Mujinsatsu,战技,Weaponskill,30,92,52,NIN,忍者,Ninja,False,True,False
Action,3563,强甲破点突,Armor Crush,战技,Weaponskill,30,92,54,NIN,忍者,Ninja,False,True,False
